efg_pct,fta_rate,game_id,opp_efg_pct,opp_fta_rate,opp_oreb_pct,opp_tov_pct,opponent_id,oreb_pct,period,season,team_id,tm_tov_pct,team
0.5,0.448,21400178,0.471,0.224,0.317,0.148,1610612760,0.303,f,2014,1610612751,0.213,Nets
0.423,0.11,21400191,0.57,0.139,0.162,0.162,1610612759,0.236,f,2014,1610612751,0.127,Nets
0.549,0.394,21400213,0.453,0.2,0.265,0.201,1610612755,0.121,f,2014,1610612751,0.232,Nets
0.384,0.279,21400242,0.543,0.493,0.206,0.206,1610612741,0.14,f,2014,1610612751,0.1,Nets
0.472,0.225,21400256,0.5,0.173,0.317,0.159,1610612752,0.438,f,2014,1610612751,0.154,Nets
0.461,0.2,21400266,0.416,0.119,0.286,0.083,1610612759,0.184,f,2014,1610612751,0.101,Nets
0.394,0.238,21400280,0.512,0.296,0.125,0.114,1610612737,0.184,f,2014,1610612751,0.193,Nets
0.469,0.235,21400303,0.528,0.244,0.465,0.149,1610612739,0.222,f,2014,1610612751,0.131,Nets
0.347,0.273,21400320,0.519,0.405,0.341,0.17,1610612741,0.263,f,2014,1610612751,0.116,Nets
0.475,0.21,21400332,0.399,0.29,0.227,0.261,1610612755,0.325,f,2014,1610612751,0.184,Nets
0.694,0.278,21400341,0.443,0.342,0.188,0.068,1610612766,0.138,f,2014,1610612751,0.154,Nets
0.442,0.416,21400364,0.521,0.361,0.212,0.191,1610612748,0.244,f,2014,1610612751,0.175,Nets
0.488,0.272,21400374,0.575,0.238,0.275,0.134,1610612761,0.311,f,2014,1610612751,0.164,Nets
0.532,0.154,21400386,0.461,0.377,0.25,0.169,1610612739,0.108,f,2014,1610612751,0.168,Nets
0.579,0.382,21400403,0.489,0.286,0.346,0.142,1610612765,0.086,f,2014,1610612751,0.149,Nets
0.505,0.154,21400421,0.482,0.268,0.341,0.188,1610612743,0.245,f,2014,1610612751,0.096,Nets
0.536,0.337,21400432,0.569,0.126,0.143,0.139,1610612738,0.289,f,2014,1610612751,0.154,Nets
0.409,0.351,21400448,0.564,0.209,0.189,0.112,1610612754,0.116,f,2014,1610612751,0.16,Nets
0.5,0.488,21400461,0.546,0.263,0.297,0.222,1610612758,0.298,f,2014,1610612751,0.098,Nets
0.47,0.253,21400467,0.43,0.174,0.265,0.14,1610612741,0.222,f,2014,1610612751,0.118,Nets
0.618,0.25,21400485,0.483,0.227,0.163,0.11,1610612753,0.121,f,2014,1610612751,0.225,Nets
0.436,0.151,21400505,0.5,0.418,0.222,0.183,1610612748,0.227,f,2014,1610612751,0.119,Nets
0.411,0.274,21400511,0.447,0.202,0.237,0.111,1610612742,0.159,f,2014,1610612751,0.147,Nets
0.426,0.351,21400527,0.426,0.193,0.22,0.077,1610612738,0.268,f,2014,1610612751,0.195,Nets
0.473,0.37,21400539,0.506,0.215,0.25,0.156,1610612755,0.25,f,2014,1610612751,0.192,Nets
0.472,0.114,21400551,0.494,0.325,0.196,0.118,1610612765,0.205,f,2014,1610612751,0.144,Nets
0.494,0.214,21400564,0.57,0.233,0.286,0.145,1610612745,0.268,f,2014,1610612751,0.165,Nets
0.547,0.16,21400576,0.488,0.349,0.318,0.099,1610612763,0.182,f,2014,1610612751,0.204,Nets
0.481,0.383,21400590,0.452,0.219,0.205,0.209,1610612764,0.216,f,2014,1610612751,0.103,Nets
0.463,0.22,21400605,0.552,0.351,0.31,0.146,1610612764,0.234,f,2014,1610612751,0.112,Nets
0.5,0.38,21400635,0.494,0.286,0.233,0.142,1610612758,0.238,f,2014,1610612751,0.154,Nets
0.398,0.284,21400640,0.657,0.253,0.265,0.144,1610612746,0.278,f,2014,1610612751,0.134,Nets
0.42,0.213,21400655,0.614,0.177,0.222,0.177,1610612762,0.178,f,2014,1610612751,0.196,Nets
0.484,0.253,21400668,0.511,0.103,0.244,0.149,1610612757,0.235,f,2014,1610612751,0.073,Nets
0.5,0.207,21400683,0.537,0.317,0.316,0.138,1610612737,0.214,f,2014,1610612751,0.104,Nets
0.505,0.257,21400699,0.549,0.326,0.2,0.094,1610612761,0.28,f,2014,1610612751,0.066,Nets
0.566,0.217,21400720,0.517,0.281,0.3,0.133,1610612746,0.213,f,2014,1610612751,0.165,Nets
0.549,0.284,21400734,0.506,0.228,0.237,0.104,1610612761,0.256,f,2014,1610612751,0.1,Nets
0.52,0.297,21400746,0.416,0.191,0.26,0.067,1610612752,0.27,f,2014,1610612751,0.16,Nets
0.364,0.403,21400759,0.557,0.264,0.39,0.147,1610612764,0.271,f,2014,1610612751,0.162,Nets
0.559,0.25,21400778,0.455,0.281,0.318,0.104,1610612749,0.211,f,2014,1610612751,0.173,Nets
0.451,0.21,21400786,0.481,0.309,0.273,0.13,1610612763,0.298,f,2014,1610612751,0.212,Nets
0.528,0.27,21400815,0.483,0.326,0.298,0.102,1610612747,0.289,f,2014,1610612751,0.113,Nets
0.489,0.25,21400834,0.367,0.234,0.306,0.15,1610612743,0.318,f,2014,1610612751,0.102,Nets
0.462,0.163,21400849,0.588,0.257,0.171,0.208,1610612740,0.178,f,2014,1610612751,0.117,Nets
0.471,0.235,21400863,0.518,0.202,0.2,0.144,1610612745,0.267,f,2014,1610612751,0.172,Nets
0.584,0.299,21400874,0.482,0.22,0.182,0.137,1610612742,0.293,f,2014,1610612751,0.166,Nets
0.551,0.18,21400886,0.528,0.2,0.386,0.156,1610612744,0.25,f,2014,1610612751,0.133,Nets
0.415,0.273,21400899,0.541,0.329,0.316,0.132,1610612766,0.245,f,2014,1610612751,0.094,Nets
0.392,0.299,21400916,0.445,0.385,0.235,0.137,1610612756,0.316,f,2014,1610612751,0.179,Nets
0.553,0.145,21400933,0.542,0.292,0.343,0.206,1610612762,0.184,f,2014,1610612751,0.159,Nets
0.452,0.274,21400947,0.586,0.126,0.216,0.116,1610612740,0.267,f,2014,1610612751,0.127,Nets
0.479,0.534,21400955,0.494,0.469,0.268,0.113,1610612748,0.333,f,2014,1610612751,0.216,Nets
0.452,0.31,21400978,0.415,0.149,0.24,0.162,1610612755,0.163,f,2014,1610612751,0.153,Nets
0.606,0.189,21400994,0.517,0.193,0.302,0.162,1610612750,0.361,f,2014,1610612751,0.142,Nets
0.481,0.263,21401005,0.64,0.244,0.314,0.14,1610612739,0.2,f,2014,1610612751,0.119,Nets
0.48,0.214,21401022,0.447,0.231,0.491,0.171,1610612749,0.302,f,2014,1610612751,0.133,Nets
0.653,0.413,21401032,0.544,0.2,0.256,0.094,1610612754,0.097,f,2014,1610612751,0.095,Nets
0.365,0.337,21401049,0.543,0.152,0.2,0.1,1610612738,0.291,f,2014,1610612751,0.122,Nets
0.445,0.121,21401060,0.412,0.22,0.196,0.118,1610612766,0.109,f,2014,1610612751,0.09,Nets
0.517,0.221,21401078,0.506,0.247,0.143,0.169,1610612739,0.227,f,2014,1610612751,0.151,Nets
0.529,0.241,21401093,0.495,0.121,0.196,0.112,1610612747,0.15,f,2014,1610612751,0.081,Nets
0.556,0.35,21401108,0.524,0.293,0.146,0.104,1610612754,0.162,f,2014,1610612751,0.085,Nets
0.562,0.148,21401116,0.525,0.185,0.25,0.171,1610612752,0.189,f,2014,1610612751,0.112,Nets
0.551,0.261,21401130,0.561,0.28,0.351,0.168,1610612761,0.386,f,2014,1610612751,0.1,Nets
0.55,0.213,21401138,0.701,0.232,0.206,0.135,1610612737,0.308,f,2014,1610612751,0.218,Nets
0.511,0.287,21401163,0.564,0.291,0.233,0.112,1610612737,0.318,f,2014,1610612751,0.134,Nets
0.573,0.258,21401177,0.421,0.207,0.347,0.225,1610612764,0.267,f,2014,1610612751,0.064,Nets
0.343,0.265,21401193,0.53,0.145,0.175,0.173,1610612749,0.286,f,2014,1610612751,0.215,Nets
0.385,0.253,21401206,0.568,0.193,0.231,0.094,1610612741,0.245,f,2014,1610612751,0.106,Nets
0.544,0.288,21401224,0.525,0.165,0.233,0.185,1610612753,0.179,f,2014,1610612751,0.135,Nets
0.487,0.278,41400101,0.494,0.278,0.146,0.145,1610612737,0.267,f,2014,1610612751,0.181,Nets
0.5,0.231,41400102,0.456,0.211,0.163,0.091,1610612737,0.195,f,2014,1610612751,0.17,Nets
0.428,0.301,41400103,0.389,0.189,0.259,0.161,1610612737,0.245,f,2014,1610612751,0.155,Nets
0.552,0.219,41400104,0.553,0.158,0.383,0.177,1610612737,0.229,f,2014,1610612751,0.096,Nets
0.538,0.192,41400105,0.56,0.241,0.211,0.116,1610612737,0.125,f,2014,1610612751,0.14,Nets
0.406,0.282,41400106,0.582,0.176,0.146,0.123,1610612737,0.188,f,2014,1610612751,0.148,Nets
0.419,0.301,21500006,0.628,0.256,0.147,0.196,1610612741,0.32,f,2015,1610612751,0.127,Nets
0.435,0.195,21500028,0.517,0.151,0.286,0.184,1610612759,0.043,f,2015,1610612751,0.155,Nets
0.5,0.228,21500036,0.481,0.35,0.239,0.1,1610612763,0.205,f,2015,1610612751,0.132,Nets
0.494,0.278,21500047,0.582,0.356,0.242,0.155,1610612749,0.263,f,2015,1610612751,0.186,Nets
0.464,0.157,21500062,0.539,0.316,0.171,0.157,1610612737,0.333,f,2015,1610612751,0.203,Nets
0.446,0.215,21500077,0.468,0.513,0.135,0.15,1610612747,0.286,f,2015,1610612751,0.154,Nets
0.433,0.232,21500089,0.5,0.195,0.222,0.177,1610612749,0.354,f,2015,1610612751,0.197,Nets
0.469,0.173,21500119,0.469,0.122,0.245,0.072,1610612745,0.385,f,2015,1610612751,0.114,Nets
0.517,0.236,21500137,0.484,0.277,0.3,0.134,1610612758,0.205,f,2015,1610612751,0.144,Nets
0.429,0.163,21500144,0.505,0.103,0.22,0.142,1610612744,0.22,f,2015,1610612751,0.121,Nets
0.494,0.155,21500159,0.513,0.184,0.186,0.212,1610612737,0.2,f,2015,1610612751,0.129,Nets
0.511,0.242,21500165,0.556,0.45,0.22,0.156,1610612766,0.111,f,2015,1610612751,0.086,Nets
0.438,0.27,21500179,0.644,0.115,0.189,0.159,1610612738,0.292,f,2015,1610612751,0.189,Nets
0.538,0.418,21500197,0.512,0.256,0.222,0.173,1610612738,0.359,f,2015,1610612751,0.159,Nets
0.473,0.128,21500223,0.59,0.269,0.105,0.186,1610612760,0.224,f,2015,1610612751,0.161,Nets
0.432,0.296,21500240,0.454,0.195,0.24,0.195,1610612739,0.178,f,2015,1610612751,0.161,Nets
0.457,0.198,21500248,0.366,0.208,0.302,0.141,1610612765,0.179,f,2015,1610612751,0.19,Nets
0.512,0.143,21500264,0.507,0.293,0.1,0.165,1610612756,0.146,f,2015,1610612751,0.161,Nets
0.445,0.165,21500283,0.517,0.241,0.182,0.128,1610612752,0.265,f,2015,1610612751,0.133,Nets
0.466,0.258,21500300,0.593,0.267,0.222,0.122,1610612744,0.234,f,2015,1610612751,0.129,Nets
0.599,0.198,21500315,0.567,0.207,0.25,0.232,1610612745,0.316,f,2015,1610612751,0.24,Nets
0.541,0.365,21500329,0.414,0.253,0.277,0.116,1610612755,0.265,f,2015,1610612751,0.198,Nets
0.475,0.38,21500344,0.547,0.209,0.171,0.121,1610612746,0.267,f,2015,1610612751,0.175,Nets
0.431,0.2,21500358,0.599,0.263,0.189,0.171,1610612753,0.2,f,2015,1610612751,0.187,Nets
0.494,0.157,21500373,0.58,0.32,0.242,0.134,1610612748,0.213,f,2015,1610612751,0.066,Nets
0.436,0.287,21400004,0.531,0.3,0.079,0.146,1610612749,0.319,f,2014,1610612766,0.116,Hornets
0.389,0.25,21400028,0.381,0.163,0.188,0.198,1610612763,0.122,f,2014,1610612766,0.211,Hornets
0.514,0.414,21400041,0.551,0.218,0.211,0.153,1610612752,0.229,f,2014,1610612766,0.148,Hornets
0.5,0.163,21400054,0.5,0.235,0.282,0.142,1610612740,0.143,f,2014,1610612766,0.131,Hornets
0.457,0.354,21400057,0.416,0.403,0.143,0.086,1610612748,0.302,f,2014,1610612766,0.137,Hornets
0.506,0.278,21400071,0.523,0.302,0.159,0.158,1610612737,0.256,f,2014,1610612766,0.173,Hornets
0.462,0.342,21400097,0.549,0.268,0.229,0.116,1610612747,0.286,f,2014,1610612766,0.151,Hornets
0.513,0.36,21400107,0.473,0.172,0.319,0.124,1610612757,0.154,f,2014,1610612766,0.138,Hornets
0.467,0.209,21400130,0.477,0.163,0.256,0.119,1610612756,0.292,f,2014,1610612766,0.086,Hornets
0.423,0.333,21400140,0.58,0.161,0.262,0.154,1610612744,0.2,f,2014,1610612766,0.131,Hornets
0.463,0.163,21400146,0.571,0.19,0.263,0.09,1610612742,0.149,f,2014,1610612766,0.142,Hornets
0.459,0.14,21400160,0.462,0.308,0.326,0.139,1610612754,0.245,f,2014,1610612766,0.07,Hornets
0.5,0.165,21400172,0.5,0.39,0.146,0.082,1610612753,0.213,f,2014,1610612766,0.074,Hornets
0.513,0.203,21400195,0.583,0.288,0.097,0.192,1610612748,0.132,f,2014,1610612766,0.12,Hornets
0.427,0.467,21400198,0.597,0.114,0.222,0.087,1610612746,0.125,f,2014,1610612766,0.055,Hornets
0.463,0.16,21400210,0.489,0.217,0.213,0.081,1610612757,0.2,f,2014,1610612766,0.062,Hornets
0.471,0.264,21400224,0.46,0.162,0.308,0.118,1610612744,0.211,f,2014,1610612766,0.136,Hornets
0.358,0.182,21400237,0.613,0.213,0.167,0.154,1610612737,0.25,f,2014,1610612766,0.128,Hornets
0.411,0.256,21400263,0.538,0.263,0.103,0.132,1610612741,0.135,f,2014,1610612766,0.051,Hornets
0.5,0.205,21400276,0.532,0.278,0.114,0.066,1610612752,0.25,f,2014,1610612766,0.075,Hornets
0.435,0.345,21400316,0.466,0.115,0.14,0.149,1610612738,0.152,f,2014,1610612766,0.109,Hornets
0.489,0.25,21400334,0.5,0.375,0.154,0.179,1610612763,0.25,f,2014,1610612766,0.148,Hornets
0.443,0.342,21400341,0.694,0.278,0.138,0.154,1610612751,0.188,f,2014,1610612766,0.068,Hornets
0.488,0.169,21400355,0.512,0.205,0.2,0.118,1610612739,0.125,f,2014,1610612766,0.106,Hornets
0.523,0.256,21400369,0.579,0.256,0.229,0.088,1610612756,0.186,f,2014,1610612766,0.074,Hornets
0.49,0.173,21400384,0.535,0.239,0.067,0.246,1610612755,0.34,f,2014,1610612766,0.145,Hornets
0.534,0.184,21400395,0.435,0.176,0.277,0.103,1610612762,0.366,f,2014,1610612766,0.059,Hornets
0.588,0.3,21400409,0.39,0.293,0.191,0.135,1610612743,0.176,f,2014,1610612766,0.124,Hornets
0.488,0.439,21400423,0.524,0.244,0.22,0.196,1610612749,0.262,f,2014,1610612766,0.13,Hornets
0.316,0.299,21400438,0.455,0.239,0.26,0.115,1610612760,0.254,f,2014,1610612766,0.161,Hornets
0.465,0.209,21400444,0.506,0.289,0.135,0.063,1610612753,0.205,f,2014,1610612766,0.105,Hornets
0.406,0.289,21400459,0.506,0.247,0.049,0.178,1610612749,0.184,f,2014,1610612766,0.17,Hornets
0.401,0.342,21400478,0.528,0.159,0.227,0.151,1610612745,0.184,f,2014,1610612766,0.183,Hornets
0.402,0.299,21400484,0.402,0.345,0.271,0.074,1610612739,0.313,f,2014,1610612766,0.152,Hornets
0.474,0.41,21400495,0.402,0.241,0.245,0.077,1610612753,0.333,f,2014,1610612766,0.155,Hornets
0.526,0.295,21400510,0.434,0.253,0.217,0.062,1610612738,0.343,f,2014,1610612766,0.174,Hornets
0.453,0.302,21400522,0.488,0.3,0.209,0.147,1610612740,0.209,f,2014,1610612766,0.119,Hornets
0.5,0.25,21400535,0.458,0.301,0.178,0.14,1610612761,0.209,f,2014,1610612766,0.083,Hornets
0.545,0.423,21400549,0.435,0.106,0.091,0.133,1610612752,0.306,f,2014,1610612766,0.164,Hornets
0.407,0.407,21400574,0.482,0.235,0.154,0.138,1610612759,0.294,f,2014,1610612766,0.113,Hornets
0.317,0.248,21400600,0.369,0.155,0.137,0.195,1610612754,0.222,f,2014,1610612766,0.067,Hornets
0.517,0.213,21400611,0.4,0.25,0.213,0.177,1610612750,0.238,f,2014,1610612766,0.112,Hornets
0.363,0.375,21400625,0.375,0.179,0.217,0.08,1610612748,0.392,f,2014,1610612766,0.161,Hornets
0.416,0.27,21400643,0.601,0.315,0.268,0.109,1610612739,0.211,f,2014,1610612766,0.121,Hornets
0.342,0.487,21400652,0.392,0.228,0.311,0.198,1610612752,0.2,f,2014,1610612766,0.099,Hornets
0.446,0.169,21400689,0.482,0.217,0.222,0.147,1610612759,0.17,f,2014,1610612766,0.129,Hornets
0.473,0.269,21400713,0.386,0.217,0.145,0.115,1610612743,0.217,f,2014,1610612766,0.096,Hornets
0.494,0.241,21400719,0.444,0.235,0.217,0.131,1610612764,0.154,f,2014,1610612766,0.138,Hornets
0.474,0.355,21400742,0.446,0.202,0.191,0.136,1610612764,0.3,f,2014,1610612766,0.183,Hornets
0.381,0.238,21400761,0.453,0.405,0.116,0.154,1610612755,0.106,f,2014,1610612766,0.12,Hornets
0.519,0.364,21400768,0.482,0.298,0.205,0.121,1610612754,0.111,f,2014,1610612766,0.105,Hornets
0.414,0.173,21400783,0.476,0.361,0.263,0.095,1610612765,0.208,f,2014,1610612766,0.135,Hornets
0.468,0.215,21400816,0.468,0.274,0.388,0.138,1610612760,0.216,f,2014,1610612766,0.09,Hornets
0.4,0.144,21400827,0.494,0.244,0.15,0.157,1610612742,0.232,f,2014,1610612766,0.153,Hornets
0.488,0.25,21400845,0.461,0.299,0.214,0.133,1610612741,0.261,f,2014,1610612766,0.1,Hornets
0.512,0.207,21400859,0.49,0.156,0.259,0.083,1610612738,0.195,f,2014,1610612766,0.164,Hornets
0.55,0.175,21400882,0.4,0.235,0.2,0.116,1610612753,0.171,f,2014,1610612766,0.168,Hornets
0.525,0.392,21400890,0.488,0.244,0.14,0.11,1610612747,0.125,f,2014,1610612766,0.12,Hornets
0.541,0.329,21400899,0.415,0.273,0.245,0.094,1610612751,0.316,f,2014,1610612766,0.132,Hornets
0.5,0.235,21400911,0.445,0.165,0.1,0.051,1610612761,0.289,f,2014,1610612766,0.162,Hornets
0.557,0.291,21400934,0.455,0.281,0.271,0.112,1610612765,0.121,f,2014,1610612766,0.105,Hornets
0.351,0.26,21400938,0.529,0.059,0.216,0.141,1610612764,0.163,f,2014,1610612766,0.171,Hornets
0.484,0.28,21400952,0.518,0.353,0.171,0.125,1610612758,0.217,f,2014,1610612766,0.104,Hornets
0.41,0.371,21400967,0.47,0.232,0.095,0.113,1610612741,0.347,f,2014,1610612766,0.122,Hornets
0.327,0.231,21400997,0.519,0.244,0.318,0.162,1610612762,0.113,f,2014,1610612766,0.081,Hornets
0.437,0.367,21401004,0.513,0.364,0.171,0.136,1610612746,0.196,f,2014,1610612766,0.136,Hornets
0.429,0.176,21401029,0.532,0.321,0.275,0.22,1610612758,0.159,f,2014,1610612766,0.125,Hornets
0.539,0.18,21401045,0.581,0.216,0.094,0.143,1610612750,0.31,f,2014,1610612766,0.088,Hornets
0.395,0.346,21401051,0.47,0.354,0.13,0.063,1610612741,0.216,f,2014,1610612766,0.118,Hornets
0.412,0.22,21401060,0.445,0.121,0.109,0.09,1610612751,0.196,f,2014,1610612766,0.118,Hornets
0.394,0.372,21401076,0.423,0.212,0.238,0.14,1610612764,0.136,f,2014,1610612766,0.114,Hornets
0.6,0.275,21401087,0.517,0.163,0.167,0.114,1610612737,0.194,f,2014,1610612766,0.098,Hornets
0.512,0.224,21401101,0.556,0.258,0.302,0.075,1610612738,0.256,f,2014,1610612766,0.117,Hornets
0.472,0.267,21401112,0.381,0.205,0.25,0.146,1610612765,0.26,f,2014,1610612766,0.103,Hornets
0.375,0.25,21401127,0.482,0.217,0.319,0.209,1610612754,0.2,f,2014,1610612766,0.186,Hornets
0.413,0.267,21401137,0.441,0.434,0.262,0.159,1610612755,0.31,f,2014,1610612766,0.126,Hornets
0.456,0.231,21401155,0.512,0.346,0.211,0.114,1610612748,0.306,f,2014,1610612766,0.096,Hornets
0.407,0.136,21401160,0.506,0.247,0.257,0.116,1610612761,0.191,f,2014,1610612766,0.094,Hornets
0.41,0.217,21401176,0.561,0.195,0.209,0.149,1610612737,0.255,f,2014,1610612766,0.16,Hornets
0.367,0.367,21401195,0.605,0.284,0.308,0.168,1610612765,0.12,f,2014,1610612766,0.095,Hornets
0.488,0.205,21401202,0.465,0.306,0.217,0.122,1610612745,0.152,f,2014,1610612766,0.152,Hornets
0.507,0.225,21401228,0.571,0.052,0.152,0.13,1610612761,0.229,f,2014,1610612766,0.167,Hornets
0.429,0.345,21500008,0.575,0.288,0.059,0.139,1610612748,0.22,f,2015,1610612766,0.095,Hornets
0.477,0.148,21500026,0.482,0.265,0.163,0.15,1610612737,0.26,f,2015,1610612766,0.199,Hornets
0.453,0.174,21500039,0.46,0.159,0.2,0.114,1610612737,0.188,f,2015,1610612766,0.126,Hornets
0.593,0.253,21500053,0.567,0.089,0.091,0.127,1610612741,0.293,f,2015,1610612766,0.101,Hornets
0.528,0.191,21500072,0.427,0.329,0.167,0.131,1610612742,0.182,f,2015,1610612766,0.111,Hornets
0.507,0.425,21500090,0.611,0.284,0.182,0.132,1610612759,0.143,f,2015,1610612766,0.157,Hornets
0.538,0.346,21500111,0.506,0.238,0.25,0.219,1610612750,0.095,f,2015,1610612766,0.157,Hornets
0.464,0.333,21500113,0.512,0.081,0.297,0.179,1610612752,0.146,f,2015,1610612766,0.053,Hornets
0.458,0.126,21500132,0.464,0.369,0.217,0.112,1610612741,0.161,f,2015,1610612766,0.071,Hornets
0.548,0.229,21500147,0.421,0.236,0.348,0.127,1610612757,0.189,f,2015,1610612766,0.125,Hornets
0.47,0.305,21500162,0.461,0.236,0.227,0.111,1610612752,0.186,f,2015,1610612766,0.076,Hornets
0.556,0.45,21500165,0.511,0.242,0.111,0.086,1610612751,0.22,f,2015,1610612766,0.156,Hornets
0.568,0.272,21500178,0.456,0.278,0.2,0.184,1610612755,0.132,f,2015,1610612766,0.114,Hornets
0.546,0.265,21500202,0.538,0.154,0.167,0.163,1610612758,0.174,f,2015,1610612766,0.158,Hornets
0.518,0.181,21500215,0.414,0.207,0.208,0.143,1610612764,0.231,f,2015,1610612766,0.191,Hornets
0.444,0.313,21500227,0.469,0.309,0.279,0.167,1610612739,0.156,f,2015,1610612766,0.125,Hornets
0.493,0.314,21500246,0.451,0.171,0.265,0.157,1610612749,0.175,f,2015,1610612766,0.162,Hornets
0.42,0.319,21500268,0.614,0.125,0.282,0.204,1610612744,0.236,f,2015,1610612766,0.078,Hornets
0.472,0.281,21500292,0.466,0.213,0.245,0.141,1610612741,0.245,f,2015,1610612766,0.103,Hornets
0.476,0.417,21500304,0.425,0.253,0.14,0.127,1610612765,0.292,f,2015,1610612766,0.149,Hornets
0.562,0.21,21500320,0.427,0.32,0.159,0.186,1610612748,0.077,f,2015,1610612766,0.114,Hornets
0.615,0.385,21500338,0.444,0.463,0.244,0.123,1610612763,0.194,f,2015,1610612766,0.16,Hornets
0.472,0.114,21500345,0.464,0.104,0.063,0.049,1610612738,0.152,f,2015,1610612766,0.114,Hornets
0.544,0.19,21500372,0.649,0.195,0.133,0.176,1610612753,0.163,f,2015,1610612766,0.169,Hornets
0.556,0.423,21400010,0.382,0.2,0.275,0.133,1610612752,0.294,f,2014,1610612741,0.168,Bulls
0.528,0.189,21400022,0.409,0.317,0.392,0.109,1610612739,0.256,f,2014,1610612741,0.188,Bulls
0.543,0.58,21400035,0.471,0.365,0.283,0.114,1610612750,0.147,f,2014,1610612741,0.172,Bulls
0.513,0.36,21400053,0.466,0.159,0.292,0.14,1610612753,0.227,f,2014,1610612741,0.135,Bulls
0.5,0.411,21400062,0.388,0.225,0.34,0.158,1610612749,0.179,f,2014,1610612741,0.168,Bulls
0.59,0.436,21400073,0.538,0.275,0.378,0.133,1610612755,0.324,f,2014,1610612741,0.174,Bulls
0.5,0.163,21400086,0.562,0.247,0.206,0.127,1610612738,0.224,f,2014,1610612741,0.084,Bulls
0.483,0.227,21400101,0.469,0.313,0.184,0.155,1610612765,0.196,f,2014,1610612741,0.102,Bulls
0.506,0.416,21400119,0.438,0.236,0.271,0.141,1610612761,0.342,f,2014,1610612741,0.204,Bulls
0.446,0.277,21400135,0.526,0.325,0.294,0.179,1610612754,0.217,f,2014,1610612741,0.135,Bulls
0.55,0.313,21400154,0.488,0.272,0.2,0.128,1610612746,0.225,f,2014,1610612741,0.099,Bulls
0.458,0.19,21400171,0.541,0.365,0.194,0.141,1610612758,0.283,f,2014,1610612741,0.161,Bulls
0.41,0.337,21400183,0.551,0.278,0.14,0.171,1610612757,0.216,f,2014,1610612741,0.142,Bulls
0.563,0.319,21400204,0.506,0.116,0.282,0.141,1610612762,0.189,f,2014,1610612741,0.176,Bulls
0.47,0.451,21400209,0.553,0.318,0.35,0.145,1610612743,0.262,f,2014,1610612741,0.121,Bulls
0.439,0.411,21400223,0.435,0.315,0.261,0.123,1610612738,0.375,f,2014,1610612741,0.128,Bulls
0.543,0.493,21400242,0.384,0.279,0.14,0.1,1610612751,0.206,f,2014,1610612741,0.206,Bulls
0.49,0.354,21400257,0.526,0.263,0.261,0.121,1610612742,0.313,f,2014,1610612741,0.135,Bulls
0.538,0.263,21400263,0.411,0.256,0.135,0.051,1610612766,0.103,f,2014,1610612741,0.132,Bulls
0.476,0.325,21400289,0.517,0.281,0.313,0.115,1610612744,0.405,f,2014,1610612741,0.228,Bulls
0.519,0.405,21400320,0.347,0.273,0.263,0.116,1610612751,0.341,f,2014,1610612741,0.17,Bulls
0.528,0.318,21400328,0.557,0.125,0.25,0.118,1610612757,0.35,f,2014,1610612741,0.085,Bulls
0.528,0.296,21400349,0.375,0.225,0.265,0.167,1610612748,0.229,f,2014,1610612741,0.217,Bulls
0.409,0.151,21400358,0.476,0.205,0.106,0.105,1610612737,0.3,f,2014,1610612741,0.16,Bulls
0.533,0.4,21400379,0.5,0.232,0.4,0.173,1610612752,0.289,f,2014,1610612741,0.144,Bulls
0.507,0.452,21400389,0.404,0.255,0.246,0.042,1610612763,0.205,f,2014,1610612741,0.122,Bulls
0.581,0.635,21400410,0.485,0.32,0.383,0.077,1610612761,0.387,f,2014,1610612741,0.162,Bulls
0.488,0.282,21400419,0.455,0.18,0.137,0.082,1610612764,0.19,f,2014,1610612741,0.121,Bulls
0.547,0.291,21400430,0.418,0.228,0.302,0.045,1610612747,0.465,f,2014,1610612741,0.154,Bulls
0.494,0.247,21400447,0.489,0.182,0.25,0.15,1610612740,0.357,f,2014,1610612741,0.143,Bulls
0.375,0.393,21400460,0.464,0.253,0.179,0.141,1610612754,0.275,f,2014,1610612741,0.115,Bulls
0.43,0.174,21400467,0.47,0.253,0.222,0.118,1610612751,0.265,f,2014,1610612741,0.14,Bulls
0.462,0.275,21400482,0.429,0.293,0.34,0.13,1610612743,0.245,f,2014,1610612741,0.073,Bulls
0.4,0.4,21400496,0.475,0.11,0.222,0.188,1610612738,0.407,f,2014,1610612741,0.161,Bulls
0.512,0.353,21400512,0.5,0.049,0.348,0.154,1610612745,0.405,f,2014,1610612741,0.173,Bulls
