cfga,cfgm,dfga,dfgm,dist,drbc,ftast,game_id,opponent_id,orbc,pass,period,sast,season,spd,tchs,team_id,ufga,ufgm,team
38,16,27,14,9.99,59,5,21600879,1610612738,28,127,f,7,2016,0,127,1610612765,43,19,Pistons
58,26,36,21,9.99,63,3,21600890,1610612757,35,127,f,6,2016,0,127,1610612765,46,19,Pistons
57,26,20,14,9.99,43,1,21600900,1610612740,43,127,f,4,2016,0,127,1610612765,46,14,Pistons
58,38,32,18,9.99,50,3,21600919,1610612755,21,127,f,7,2016,0,127,1610612765,37,16,Pistons
51,23,17,11,9.99,53,0,21600938,1610612741,19,127,f,3,2016,0,127,1610612765,41,22,Pistons
45,19,31,20,9.99,62,1,21600956,1610612754,25,127,f,6,2016,0,127,1610612765,44,20,Pistons
45,22,25,16,9.99,56,1,21600960,1610612739,22,127,f,4,2016,0,127,1610612765,42,19,Pistons
49,21,22,9,9.99,59,1,21600975,1610612752,31,127,f,6,2016,0,127,1610612765,47,25,Pistons
53,19,14,8,9.99,55,3,21600999,1610612739,26,127,f,6,2016,0,127,1610612765,46,18,Pistons
54,24,24,13,9.99,56,0,21601008,1610612762,21,127,f,4,2016,0,127,1610612765,32,12,Pistons
48,18,19,9,9.99,63,2,21601023,1610612761,34,127,f,1,2016,0,127,1610612765,35,11,Pistons
59,28,36,17,9.99,94,4,21601038,1610612756,27,127,f,7,2016,0,127,1610612765,33,12,Pistons
50,24,48,27,9.99,78,2,21601052,1610612751,17,127,f,6,2016,0,127,1610612765,42,16,Pistons
48,24,0,0,9.99,46,2,21601061,1610612741,26,127,f,7,2016,0,127,1610612765,40,15,Pistons
54,22,26,16,9.99,60,1,21601074,1610612753,23,127,f,5,2016,0,127,1610612765,42,12,Pistons
40,16,19,12,9.99,45,1,21601098,1610612752,26,127,f,5,2016,0,127,1610612765,44,20,Pistons
47,21,38,24,9.99,71,1,21601107,1610612748,30,127,f,7,2016,0,127,1610612765,38,15,Pistons
40,19,50,23,9.99,72,2,21601121,1610612751,21,127,f,5,2016,0,127,1610612765,46,17,Pistons
50,27,0,0,9.99,70,3,21601130,1610612749,27,127,f,3,2016,0,127,1610612765,47,17,Pistons
44,22,26,20,9.99,49,3,21601166,1610612761,18,127,f,4,2016,0,127,1610612765,36,20,Pistons
63,29,21,9,9.99,61,1,21601182,1610612745,31,127,f,5,2016,0,127,1610612765,45,17,Pistons
63,29,21,9,9.99,61,1,21601182,1610612745,31,127,f,5,2016,0,127,1610612765,45,17,Pistons
41,18,29,14,9.99,47,1,21601201,1610612763,29,127,f,2,2016,0,127,1610612765,41,21,Pistons
58,28,35,26,9.99,49,0,21601208,1610612764,21,127,f,3,2016,0,127,1610612765,36,15,Pistons
57,23,33,12,9.99,57,2,21601217,1610612753,37,127,f,4,2016,0,127,1610612765,49,18,Pistons
39,21,13,7,9.99,56,1,21700003,1610612766,16,127,f,1,2017,0,127,1610612765,50,19,Pistons
46,22,21,16,9.99,43,1,21700020,1610612764,32,127,f,1,2017,0,127,1610612765,42,22,Pistons
45,26,22,15,9.99,44,1,21700030,1610612752,34,127,f,3,2017,0,127,1610612765,46,18,Pistons
41,19,20,14,9.99,49,2,21700041,1610612755,17,127,f,3,2017,0,127,1610612765,44,14,Pistons
41,19,20,14,9.99,49,2,21700041,1610612755,17,127,f,3,2017,0,127,1610612765,44,14,Pistons
33,17,18,11,9.99,60,2,21700056,1610612750,29,127,f,2,2017,0,127,1610612765,59,31,Pistons
35,14,0,0,9.99,88,3,21700084,1610612746,27,127,f,5,2017,0,127,1610612765,53,22,Pistons
50,22,0,0,9.99,44,1,21700091,1610612744,31,127,f,1,2017,0,127,1610612765,43,21,Pistons
48,24,0,0,9.99,58,1,21700104,1610612747,26,127,f,2,2017,0,127,1610612765,46,17,Pistons
48,24,0,0,9.99,58,1,21700104,1610612747,26,127,f,2,2017,0,127,1610612765,46,17,Pistons
34,14,0,0,9.99,57,9,21700119,1610612749,33,127,f,3,2017,0,127,1610612765,44,23,Pistons
31,15,0,0,9.99,51,0,21700132,1610612758,24,127,f,3,2017,0,127,1610612765,48,25,Pistons
33,19,0,0,9.99,58,1,21700159,1610612754,14,127,f,1,2017,0,127,1610612765,43,21,Pistons
40,16,32,20,9.99,51,4,21700169,1610612737,40,127,f,5,2017,0,127,1610612765,49,23,Pistons
45,19,22,14,9.99,57,3,21700189,1610612748,34,127,f,6,2017,0,127,1610612765,42,23,Pistons
35,12,15,10,9.99,48,2,21700209,1610612749,53,127,f,5,2017,0,127,1610612765,50,18,Pistons
35,11,25,9,9.99,60,1,21700217,1610612754,24,127,f,1,2017,0,127,1610612765,58,28,Pistons
38,23,20,15,9.99,53,3,21700238,1610612750,28,127,f,1,2017,0,127,1610612765,45,16,Pistons
27,12,13,9,9.99,49,1,21700242,1610612739,19,127,f,2,2017,0,127,1610612765,48,21,Pistons
30,11,26,15,9.99,69,0,21700273,1610612760,23,127,f,3,2017,0,127,1610612765,54,28,Pistons
30,21,16,14,9.99,49,2,21700292,1610612738,25,127,f,1,2017,0,127,1610612765,55,23,Pistons
42,25,36,21,9.99,54,1,21700303,1610612756,18,127,f,3,2017,0,127,1610612765,47,26,Pistons
36,16,31,16,9.99,42,1,21700320,1610612764,19,127,f,3,2017,0,127,1610612765,43,19,Pistons
36,18,27,14,9.99,72,3,21700330,1610612755,24,127,f,2,2017,0,127,1610612765,42,16,Pistons
34,17,20,13,9.99,58,1,21700348,1610612759,21,127,f,1,2017,0,127,1610612765,51,18,Pistons
45,17,26,18,9.99,39,2,21700359,1610612749,45,127,f,6,2017,0,127,1610612765,42,19,Pistons
40,12,10,9,9.99,57,0,21700368,1610612744,35,127,f,4,2017,0,127,1610612765,52,26,Pistons
40,12,10,9,9.99,57,0,21700368,1610612744,35,127,f,4,2017,0,127,1610612765,52,26,Pistons
24,10,17,10,9.99,61,0,21700386,1610612738,30,127,f,0,2017,0,127,1610612765,60,18,Pistons
28,13,25,18,9.99,43,0,21700398,1610612743,29,127,f,6,2017,0,127,1610612765,51,15,Pistons
40,15,36,14,9.99,64,1,21400014,1610612758,15,127,f,8,2014,0,127,1610612744,35,18,Warriors
44,24,33,24,9.99,47,1,21400038,1610612747,17,127,f,13,2014,0,127,1610612744,39,22,Warriors
60,27,31,12,9.99,52,0,21400042,1610612757,19,127,f,6,2014,0,127,1610612744,21,9,Warriors
38,19,21,14,9.99,49,2,21400068,1610612746,9,127,f,10,2014,0,127,1610612744,36,24,Warriors
55,26,27,9,9.99,65,4,21400087,1610612745,23,127,f,11,2014,0,127,1610612744,32,13,Warriors
30,13,13,7,9.99,54,1,21400095,1610612756,10,127,f,5,2014,0,127,1610612744,39,20,Warriors
39,18,19,12,9.99,51,3,21400108,1610612759,4,127,f,9,2014,0,127,1610612744,31,20,Warriors
47,29,27,12,9.99,43,3,21400121,1610612751,20,127,f,12,2014,0,127,1610612744,43,12,Warriors
45,25,21,8,9.99,67,2,21400140,1610612766,14,127,f,7,2014,0,127,1610612744,42,20,Warriors
48,30,29,16,9.99,63,0,21400145,1610612747,19,127,f,8,2014,0,127,1610612744,38,16,Warriors
39,24,41,23,9.99,60,4,21400182,1610612762,14,127,f,7,2014,0,127,1610612744,43,17,Warriors
48,16,33,17,9.99,64,2,21400196,1610612760,21,127,f,6,2014,0,127,1610612744,45,17,Warriors
42,28,30,11,9.99,62,2,21400206,1610612748,14,127,f,4,2014,0,127,1610612744,33,15,Warriors
44,24,36,14,9.99,56,1,21400212,1610612753,15,127,f,8,2014,0,127,1610612744,41,20,Warriors
60,28,34,17,9.99,46,2,21400224,1610612766,25,127,f,5,2014,0,127,1610612744,39,14,Warriors
41,19,41,13,9.99,65,5,21400243,1610612765,13,127,f,9,2014,0,127,1610612744,38,18,Warriors
48,21,41,18,9.99,61,3,21400262,1610612753,25,127,f,8,2014,0,127,1610612744,34,17,Warriors
57,29,39,18,9.99,58,3,21400275,1610612740,31,127,f,7,2014,0,127,1610612744,43,18,Warriors
42,20,42,20,9.99,58,3,21400289,1610612741,27,127,f,7,2014,0,127,1610612744,47,20,Warriors
48,22,41,15,9.99,75,4,21400305,1610612750,29,127,f,4,2014,0,127,1610612744,43,20,Warriors
43,23,33,18,9.99,64,1,21400324,1610612745,14,127,f,7,2014,0,127,1610612744,38,17,Warriors
43,23,36,17,9.99,71,3,21400340,1610612742,18,127,f,4,2014,0,127,1610612744,40,14,Warriors
54,26,46,27,9.99,63,3,21400348,1610612740,15,127,f,7,2014,0,127,1610612744,32,18,Warriors
51,19,52,23,9.99,56,0,21400365,1610612763,28,127,f,6,2014,0,127,1610612744,44,20,Warriors
44,24,36,18,9.99,51,3,21400382,1610612760,28,127,f,12,2014,0,127,1610612744,50,24,Warriors
49,31,39,16,9.99,58,3,21400415,1610612758,20,127,f,11,2014,0,127,1610612744,42,18,Warriors
48,25,27,16,9.99,51,3,21400426,1610612747,21,127,f,8,2014,0,127,1610612744,36,14,Warriors
43,18,15,7,9.99,54,4,21400431,1610612746,22,127,f,5,2014,0,127,1610612744,37,16,Warriors
41,18,20,8,9.99,58,3,21400452,1610612750,14,127,f,15,2014,0,127,1610612744,47,23,Warriors
29,18,52,27,9.99,61,8,21400474,1610612755,19,127,f,8,2014,0,127,1610612744,53,28,Warriors
51,26,35,22,9.99,47,2,21400493,1610612761,21,127,f,10,2014,0,127,1610612744,41,23,Warriors
47,22,45,12,9.99,77,4,21400518,1610612760,13,127,f,8,2014,0,127,1610612744,41,19,Warriors
47,21,27,13,9.99,39,3,21400533,1610612754,21,127,f,4,2014,0,127,1610612744,44,24,Warriors
43,21,29,16,9.99,57,2,21400547,1610612739,17,127,f,4,2014,0,127,1610612744,43,22,Warriors
50,28,38,21,9.99,48,3,21400571,1610612762,12,127,f,14,2014,0,127,1610612744,41,18,Warriors
41,21,30,14,9.99,36,2,21400582,1610612748,18,127,f,12,2014,0,127,1610612744,40,17,Warriors
48,20,34,19,9.99,51,3,21400593,1610612760,25,127,f,9,2014,0,127,1610612744,44,22,Warriors
51,27,47,25,9.99,61,6,21400603,1610612745,19,127,f,8,2014,0,127,1610612744,40,23,Warriors
49,27,29,12,9.99,64,2,21400615,1610612743,16,127,f,9,2014,0,127,1610612744,32,17,Warriors
53,28,33,11,9.99,49,1,21400636,1610612745,26,127,f,4,2014,0,127,1610612744,45,21,Warriors
46,25,32,15,9.99,54,1,21400651,1610612758,20,127,f,4,2014,0,127,1610612744,48,20,Warriors
56,30,31,18,9.99,60,1,21400665,1610612738,15,127,f,9,2014,0,127,1610612744,33,12,Warriors
65,31,45,29,9.99,63,1,21400679,1610612741,22,127,f,11,2014,0,127,1610612744,48,17,Warriors
51,23,39,16,9.99,58,5,21400703,1610612762,23,127,f,7,2014,0,127,1610612744,35,14,Warriors
44,21,29,15,9.99,58,2,21400715,1610612756,21,127,f,11,2014,0,127,1610612744,43,19,Warriors
48,22,35,13,9.99,54,5,21400730,1610612758,17,127,f,10,2014,0,127,1610612744,43,24,Warriors
45,24,30,14,9.99,58,3,21400741,1610612742,18,127,f,11,2014,0,127,1610612744,41,21,Warriors
64,33,20,10,9.99,42,0,21400749,1610612737,37,127,f,10,2014,0,127,1610612744,39,14,Warriors
43,18,37,11,9.99,56,4,21400760,1610612752,20,127,f,9,2014,0,127,1610612744,38,19,Warriors
43,24,38,20,9.99,46,4,21400775,1610612755,16,127,f,7,2014,0,127,1610612744,42,10,Warriors
47,23,24,10,9.99,58,2,21400793,1610612750,21,127,f,8,2014,0,127,1610612744,43,17,Warriors
38,20,23,12,9.99,56,4,21400814,1610612759,14,127,f,10,2014,0,127,1610612744,46,21,Warriors
60,22,18,10,9.99,41,2,21400824,1610612754,24,127,f,8,2014,0,127,1610612744,29,12,Warriors
51,23,22,16,9.99,41,6,21400838,1610612764,12,127,f,7,2014,0,127,1610612744,39,22,Warriors
53,21,29,16,9.99,48,3,21400854,1610612739,30,127,f,14,2014,0,127,1610612744,39,18,Warriors
43,18,31,20,9.99,53,3,21400861,1610612761,14,127,f,9,2014,0,127,1610612744,44,24,Warriors
57,25,38,16,9.99,70,4,21400880,1610612738,26,127,f,4,2014,0,127,1610612744,38,15,Warriors
48,21,33,14,9.99,55,3,21400886,1610612751,27,127,f,6,2014,0,127,1610612744,42,21,Warriors
37,17,33,11,9.99,50,4,21400907,1610612749,12,127,f,7,2014,0,127,1610612744,36,20,Warriors
41,22,30,15,9.99,48,1,21400922,1610612742,15,127,f,7,2014,0,127,1610612744,40,16,Warriors
42,20,39,18,9.99,46,3,21400932,1610612746,17,127,f,11,2014,0,127,1610612744,38,20,Warriors
40,15,26,16,9.99,57,4,21400944,1610612756,17,127,f,6,2014,0,127,1610612744,43,20,Warriors
48,26,58,26,9.99,65,1,21400960,1610612765,14,127,f,5,2014,0,127,1610612744,36,18,Warriors
60,29,41,20,9.99,52,1,21400973,1610612743,23,127,f,9,2014,0,127,1610612744,32,10,Warriors
50,21,41,13,9.99,58,0,21400981,1610612752,10,127,f,6,2014,0,127,1610612744,40,24,Warriors
53,31,31,10,9.99,50,0,21400999,1610612747,16,127,f,4,2014,0,127,1610612744,31,9,Warriors
42,23,38,11,9.99,59,0,21401014,1610612737,17,127,f,14,2014,0,127,1610612744,42,21,Warriors
47,24,28,15,9.99,49,3,21401030,1610612740,24,127,f,11,2014,0,127,1610612744,41,20,Warriors
46,22,35,18,9.99,46,4,21401036,1610612762,18,127,f,5,2014,0,127,1610612744,32,16,Warriors
52,23,30,9,9.99,62,4,21401053,1610612764,30,127,f,5,2014,0,127,1610612744,43,16,Warriors
45,25,23,11,9.99,61,1,21401059,1610612757,11,127,f,6,2014,0,127,1610612744,38,25,Warriors
55,23,25,10,9.99,44,4,21401082,1610612763,25,127,f,4,2014,0,127,1610612744,35,16,Warriors
49,23,44,17,9.99,69,2,21401089,1610612749,14,127,f,10,2014,0,127,1610612744,33,19,Warriors
54,22,19,11,9.99,51,4,21401111,1610612746,26,127,f,6,2014,0,127,1610612744,31,16,Warriors
54,21,33,18,9.99,55,1,21401126,1610612756,31,127,f,8,2014,0,127,1610612744,39,22,Warriors
44,20,36,21,9.99,63,5,21401142,1610612742,30,127,f,9,2014,0,127,1610612744,51,23,Warriors
52,25,24,18,9.99,41,4,21401150,1610612759,17,127,f,5,2014,0,127,1610612744,39,14,Warriors
56,26,29,13,9.99,50,1,21401156,1610612740,22,127,f,4,2014,0,127,1610612744,39,16,Warriors
55,29,32,19,9.99,53,2,21401174,1610612757,13,127,f,4,2014,0,127,1610612744,35,19,Warriors
42,18,18,8,9.99,58,2,21401192,1610612750,26,127,f,11,2014,0,127,1610612744,51,24,Warriors
37,21,54,32,9.99,68,7,21401212,1610612763,12,127,f,11,2014,0,127,1610612744,37,18,Warriors
50,26,28,20,9.99,38,5,21401229,1610612743,24,127,f,7,2014,0,127,1610612744,40,21,Warriors
50,21,31,19,9.99,60,5,41400141,1610612740,18,127,f,6,2014,0,127,1610612744,31,16,Warriors
43,16,36,14,9.99,52,3,41400142,1610612740,21,127,f,5,2014,0,127,1610612744,43,22,Warriors
55,26,29,16,9.99,51,2,41400143,1610612740,34,127,f,8,2014,0,127,1610612744,49,16,Warriors
37,18,33,14,9.99,50,2,41400144,1610612740,16,127,f,11,2014,0,127,1610612744,42,22,Warriors
38,20,23,7,9.99,43,2,41400221,1610612763,13,127,f,7,2014,0,127,1610612744,39,19,Warriors
50,24,24,12,9.99,48,6,41400222,1610612763,12,127,f,5,2014,0,127,1610612744,24,7,Warriors
39,18,36,23,9.99,49,1,41400223,1610612763,18,127,f,3,2014,0,127,1610612744,35,14,Warriors
38,15,68,24,9.99,73,0,41400224,1610612763,16,127,f,8,2014,0,127,1610612744,42,23,Warriors
46,21,24,6,9.99,53,2,41400225,1610612763,20,127,f,11,2014,0,127,1610612744,35,17,Warriors
34,16,39,17,9.99,70,3,41400226,1610612763,13,127,f,8,2014,0,127,1610612744,47,25,Warriors
50,26,42,21,9.99,52,4,41400311,1610612745,26,127,f,10,2014,0,127,1610612744,42,17,Warriors
40,19,50,28,9.99,51,1,41400312,1610612745,12,127,f,17,2014,0,127,1610612744,37,22,Warriors
55,24,32,15,9.99,69,2,41400313,1610612745,27,127,f,9,2014,0,127,1610612744,42,20,Warriors
47,16,24,18,9.99,49,1,41400314,1610612745,25,127,f,8,2014,0,127,1610612744,50,28,Warriors
41,15,39,17,9.99,59,6,41400315,1610612745,24,127,f,6,2014,0,127,1610612744,50,22,Warriors
44,16,30,16,9.99,51,0,41400401,1610612739,20,127,f,9,2014,0,127,1610612744,44,23,Warriors
43,17,33,10,9.99,66,5,41400402,1610612739,19,127,f,3,2014,0,127,1610612744,40,16,Warriors
51,23,26,14,9.99,40,0,41400403,1610612739,28,127,f,5,2014,0,127,1610612744,39,13,Warriors
32,12,50,27,9.99,62,7,41400404,1610612739,15,127,f,6,2014,0,127,1610612744,45,24,Warriors
39,17,35,15,9.99,50,3,41400405,1610612739,25,127,f,8,2014,0,127,1610612744,36,19,Warriors
39,17,41,20,9.99,62,6,41400406,1610612739,17,127,f,12,2014,0,127,1610612744,46,20,Warriors
26,12,0,0,9.99,57,0,21500003,1610612740,29,127,f,12,2015,0,127,1610612744,69,28,Warriors
46,23,0,0,9.99,70,2,21500030,1610612745,28,127,f,9,2015,0,127,1610612744,47,20,Warriors
43,18,45,28,9.99,67,4,21500035,1610612740,13,127,f,7,2015,0,127,1610612744,41,28,Warriors
44,21,0,0,9.99,83,0,21500051,1610612763,24,127,f,10,2015,0,127,1610612744,40,22,Warriors
41,21,0,0,9.99,38,0,21500069,1610612746,18,127,f,7,2015,0,127,1610612744,44,18,Warriors
41,21,26,11,9.99,68,2,21500083,1610612743,27,127,f,11,2015,0,127,1610612744,52,25,Warriors
43,22,26,15,9.99,52,2,21500092,1610612758,23,127,f,8,2015,0,127,1610612744,49,16,Warriors
52,20,0,0,9.99,48,0,21500104,1610612765,27,127,f,10,2015,0,127,1610612744,39,23,Warriors
33,15,21,8,9.99,43,2,21500120,1610612763,14,127,f,11,2015,0,127,1610612744,42,21,Warriors
53,20,31,13,9.99,55,2,21500104,1610612765,26,127,f,11,2015,0,127,1610612744,38,23,Warriors
43,23,42,23,9.99,59,2,21500125,1610612750,15,127,f,9,2015,0,127,1610612744,46,25,Warriors
47,24,0,0,9.99,64,0,21500144,1610612751,35,127,f,13,2015,0,127,1610612744,50,19,Warriors
34,15,0,0,9.99,51,0,21500164,1610612761,19,127,f,10,2015,0,127,1610612744,45,27,Warriors
32,13,16,6,9.99,56,5,21500177,1610612746,19,127,f,12,2015,0,127,1610612744,41,25,Warriors
36,17,30,16,9.99,64,3,21500187,1610612741,19,127,f,6,2015,0,127,1610612744,43,22,Warriors
56,24,29,12,9.99,59,2,21500200,1610612743,22,127,f,10,2015,0,127,1610612744,33,23,Warriors
41,22,15,8,9.99,60,1,21500214,1610612747,24,127,f,10,2015,0,127,1610612744,51,23,Warriors
40,20,25,14,9.99,66,3,21500236,1610612756,17,127,f,9,2015,0,127,1610612744,41,26,Warriors
38,19,43,15,9.99,71,1,21500245,1610612758,21,127,f,10,2015,0,127,1610612744,42,20,Warriors
46,23,23,12,9.99,60,1,21500259,1610612762,26,127,f,13,2015,0,127,1610612744,36,17,Warriors
50,26,31,12,9.99,67,0,21500268,1610612766,17,127,f,7,2015,0,127,1610612744,38,20,Warriors
37,18,40,24,9.99,70,6,21500290,1610612761,16,127,f,5,2015,0,127,1610612744,36,17,Warriors
45,22,39,19,9.99,67,2,21500300,1610612751,19,127,f,8,2015,0,127,1610612744,41,22,Warriors
48,27,35,11,9.99,67,1,21500314,1610612754,22,127,f,13,2015,0,127,1610612744,47,25,Warriors
54,21,0,0,9.99,78,0,21500336,1610612738,28,127,f,10,2015,0,127,1610612744,53,21,Warriors
49,20,40,23,9.99,53,3,21500351,1610612749,33,127,f,6,2015,0,127,1610612744,39,16,Warriors
50,27,26,16,9.99,60,4,21500381,1610612756,20,127,f,10,2015,0,127,1610612744,38,19,Warriors
51,22,61,29,9.99,59,5,21500397,1610612749,26,127,f,10,2015,0,127,1610612744,36,20,Warriors
52,23,32,16,9.99,56,2,21500434,1610612762,18,127,f,6,2015,0,127,1610612744,31,16,Warriors
47,20,45,15,9.99,69,3,21500438,1610612739,19,127,f,5,2015,0,127,1610612744,31,12,Warriors
53,23,34,9,9.99,79,3,21500468,1610612758,24,127,f,13,2015,0,127,1610612744,36,20,Warriors
47,19,30,18,9.99,54,1,21500480,1610612742,17,127,f,9,2015,0,127,1610612744,34,14,Warriors
42,20,33,14,9.99,48,3,21500485,1610612745,22,127,f,17,2015,0,127,1610612744,42,23,Warriors
50,26,57,30,9.99,75,1,21500504,1610612743,19,127,f,12,2015,0,127,1610612744,36,17,Warriors
44,20,26,10,9.99,49,0,21500520,1610612766,10,127,f,11,2015,0,127,1610612744,43,25,Warriors
47,21,24,11,9.99,74,2,21500524,1610612747,26,127,f,8,2015,0,127,1610612744,39,19,Warriors
47,24,22,6,9.99,66,2,21500548,1610612757,13,127,f,13,2015,0,127,1610612744,40,22,Warriors
37,20,40,20,9.99,63,3,21500556,1610612758,20,127,f,12,2015,0,127,1610612744,50,29,Warriors
54,26,28,15,9.99,66,7,21500568,1610612748,15,127,f,5,2015,0,127,1610612744,32,15,Warriors
54,28,46,28,9.99,54,3,21500583,1610612743,18,127,f,9,2015,0,127,1610612744,34,14,Warriors
43,24,29,18,9.99,59,2,21500592,1610612747,21,127,f,9,2015,0,127,1610612744,43,19,Warriors
55,16,35,16,9.99,64,4,21500605,1610612765,29,127,f,4,2015,0,127,1610612744,39,18,Warriors
31,18,19,11,9.99,51,3,21500622,1610612739,12,127,f,12,2015,0,127,1610612744,54,28,Warriors
45,24,40,22,9.99,74,1,21500634,1610612741,18,127,f,13,2015,0,127,1610612744,50,26,Warriors
46,22,34,20,9.99,67,2,21500652,1610612754,21,127,f,11,2015,0,127,1610612744,44,21,Warriors
53,28,28,14,9.99,64,3,21500675,1610612759,25,127,f,5,2015,0,127,1610612744,32,16,Warriors
41,25,31,20,9.99,51,3,21500691,1610612742,13,127,f,6,2015,0,127,1610612744,40,22,Warriors
57,23,24,11,9.99,65,0,21500707,1610612755,21,127,f,10,2015,0,127,1610612744,38,24,Warriors
31,18,33,15,9.99,69,4,21500718,1610612752,8,127,f,11,2015,0,127,1610612744,42,24,Warriors
50,26,29,14,9.99,54,4,21500739,1610612764,24,127,f,5,2015,0,127,1610612744,43,23,Warriors
45,22,42,14,9.99,57,3,21500769,1610612760,24,127,f,6,2015,0,127,1610612744,52,26,Warriors
38,14,31,18,9.99,49,3,21500788,1610612745,29,127,f,10,2015,0,127,1610612744,56,30,Warriors
41,15,42,17,9.99,75,6,21500799,1610612756,21,127,f,5,2015,0,127,1610612744,48,22,Warriors
55,24,24,18,9.99,49,2,21500815,1610612757,32,127,f,9,2015,0,127,1610612744,37,12,Warriors
48,24,27,17,9.99,58,5,21500822,1610612746,18,127,f,10,2015,0,127,1610612744,34,18,Warriors
39,22,27,13,9.99,62,0,21500836,1610612737,11,127,f,13,2015,0,127,1610612744,50,17,Warriors
56,25,39,21,9.99,65,5,21500848,1610612748,17,127,f,12,2015,0,127,1610612744,34,17,Warriors
39,22,34,24,9.99,52,3,21500855,1610612753,19,127,f,17,2015,0,127,1610612744,49,31,Warriors
46,21,40,26,9.99,57,3,21500874,1610612760,10,127,f,12,2015,0,127,1610612744,49,24,Warriors
56,24,18,14,9.99,52,1,21500895,1610612737,33,127,f,11,2015,0,127,1610612744,47,17,Warriors
35,19,35,17,9.99,71,2,21500911,1610612760,14,127,f,11,2015,0,127,1610612744,52,28,Warriors
53,26,26,12,9.99,60,2,21500931,1610612747,27,127,f,14,2015,0,127,1610612744,39,11,Warriors
41,23,0,0,9.99,68,5,21500943,1610612753,26,127,f,13,2015,0,127,1610612744,43,19,Warriors
33,19,31,19,9.99,62,0,21500958,1610612762,18,127,f,14,2015,0,127,1610612744,51,29,Warriors
41,17,29,9,9.99,56,3,21500971,1610612757,26,127,f,8,2015,0,127,1610612744,48,23,Warriors
35,22,27,15,9.99,52,6,21500981,1610612756,13,127,f,10,2015,0,127,1610612744,49,20,Warriors
44,28,34,16,9.99,72,1,21500996,1610612740,15,127,f,9,2015,0,127,1610612744,37,19,Warriors
40,21,18,7,9.99,63,1,21501011,1610612752,17,127,f,11,2015,0,127,1610612744,51,25,Warriors
43,18,32,23,9.99,69,1,21501026,1610612742,17,127,f,12,2015,0,127,1610612744,52,30,Warriors
40,13,30,18,9.99,62,0,21501036,1610612759,17,127,f,11,2015,0,127,1610612744,42,18,Warriors
46,23,31,17,9.99,63,6,21501050,1610612750,28,127,f,9,2015,0,127,1610612744,41,20,Warriors
41,20,21,14,9.99,53,3,21501066,1610612746,23,127,f,10,2015,0,127,1610612744,46,19,Warriors
36,14,35,14,9.99,62,2,21501080,1610612742,17,127,f,10,2015,0,127,1610612744,52,29,Warriors
46,26,26,16,9.99,60,1,21501094,1610612755,15,127,f,7,2015,0,127,1610612744,37,18,Warriors
47,19,32,22,9.99,77,5,21501112,1610612764,19,127,f,8,2015,0,127,1610612744,40,19,Warriors
46,17,32,21,9.99,69,3,21501119,1610612762,17,127,f,12,2015,0,127,1610612744,43,22,Warriors
35,16,35,18,9.99,57,2,21501136,1610612738,16,127,f,9,2015,0,127,1610612744,48,22,Warriors
51,27,41,17,9.99,57,4,21501152,1610612757,19,127,f,12,2015,0,127,1610612744,37,23,Warriors
53,23,33,21,9.99,63,0,21501163,1610612750,26,127,f,12,2015,0,127,1610612744,45,26,Warriors
44,22,29,17,9.99,54,2,21501177,1610612759,13,127,f,12,2015,0,127,1610612744,39,23,Warriors
50,24,39,16,9.99,77,3,21501190,1610612763,18,127,f,6,2015,0,127,1610612744,37,15,Warriors
38,17,31,10,9.99,77,2,21501201,1610612759,12,127,f,3,2015,0,127,1610612744,39,17,Warriors
31,18,42,20,9.99,64,1,21501227,1610612763,19,127,f,11,2015,0,127,1610612744,56,28,Warriors
52,21,39,12,9.99,72,4,41500141,1610612745,28,127,f,9,2015,0,127,1610612744,39,18,Warriors
47,22,27,16,9.99,54,5,41500142,1610612745,19,127,f,6,2015,0,127,1610612744,34,18,Warriors
37,16,31,16,9.99,71,7,41500143,1610612745,22,127,f,10,2015,0,127,1610612744,42,18,Warriors
38,15,19,13,9.99,57,0,41500144,1610612745,20,127,f,12,2015,0,127,1610612744,51,31,Warriors
35,16,30,11,9.99,76,3,41500145,1610612745,17,127,f,13,2015,0,127,1610612744,47,29,Warriors
0,0,0,0,0,0,0,41200231,1610612759,0,0,f,0,2015,0,0,1610612744,0,0,Warriors
0,0,0,0,0,0,0,41200232,1610612759,0,0,f,0,2015,0,0,1610612744,0,0,Warriors
