blk,blka,game_id,opp_pts_2nd_chance,opp_pts_fb,opp_pts_off_tov,opp_pts_paint,opponent_id,period,pf,pfd,pts_2nd_chance,pts_fb,pts_off_tov,pts_paint,season,team_id,team
8,6,21301038,13,13,27,40,1610612759,f,20,18,9,8,13,40,2013,1610612744,Warriors
6,4,21301086,12,7,10,52,1610612763,f,14,15,14,13,6,36,2013,1610612744,Warriors
7,3,21301098,12,11,14,34,1610612752,f,19,19,16,7,18,24,2013,1610612744,Warriors
3,5,21301112,21,11,5,50,1610612742,f,16,12,15,12,11,62,2013,1610612744,Warriors
2,2,21301123,19,15,15,52,1610612759,f,19,12,8,9,16,42,2013,1610612744,Warriors
5,2,21301141,4,8,4,28,1610612758,f,22,14,14,17,18,54,2013,1610612744,Warriors
2,1,21301155,8,19,20,50,1610612762,f,23,13,11,28,13,50,2013,1610612744,Warriors
4,5,21301175,27,21,19,46,1610612743,f,17,18,4,19,20,50,2013,1610612744,Warriors
5,2,21301188,10,12,16,32,1610612747,f,17,12,13,26,17,46,2013,1610612744,Warriors
0,3,21301201,9,2,12,32,1610612757,f,27,12,17,15,23,38,2013,1610612744,Warriors
4,3,21301213,5,23,17,56,1610612750,f,27,16,18,15,32,60,2013,1610612744,Warriors
4,4,21301230,6,24,20,50,1610612743,f,23,28,6,21,25,54,2013,1610612744,Warriors
7,6,41500141,8,15,14,42,1610612745,f,22,28,25,21,33,44,2015,1610612744,Warriors
6,5,41500142,9,12,13,44,1610612745,f,24,34,18,18,23,56,2015,1610612744,Warriors
6,4,41500143,16,11,20,46,1610612745,f,23,24,5,10,14,36,2015,1610612744,Warriors
2,3,41500144,12,9,15,48,1610612745,f,26,20,9,20,23,40,2015,1610612744,Warriors
6,7,41300161,16,18,17,42,1610612746,f,27,24,25,13,18,48,2013,1610612744,Warriors
4,5,41300162,16,25,27,46,1610612746,f,33,22,10,13,8,54,2013,1610612744,Warriors
6,6,41300163,10,15,25,40,1610612746,f,18,20,13,17,15,54,2013,1610612744,Warriors
5,2,41300164,6,8,14,28,1610612746,f,26,25,7,27,26,40,2013,1610612744,Warriors
1,4,41300165,17,21,22,40,1610612746,f,28,21,18,13,15,50,2013,1610612744,Warriors
4,5,41300166,11,15,9,24,1610612746,f,24,28,21,14,10,42,2013,1610612744,Warriors
6,7,41300167,9,21,24,62,1610612746,f,21,21,9,18,15,38,2013,1610612744,Warriors
10,4,41200161,5,15,18,52,1610612743,f,21,18,16,12,16,40,2012,1610612744,Warriors
4,1,41200162,10,8,12,50,1610612743,f,32,22,15,14,17,44,2012,1610612744,Warriors
7,1,41200163,18,16,30,54,1610612743,f,20,25,19,15,19,52,2012,1610612744,Warriors
5,2,41200164,20,25,20,36,1610612743,f,26,27,8,13,33,48,2012,1610612744,Warriors
9,6,41200165,20,9,19,50,1610612743,f,23,25,17,10,12,24,2012,1610612744,Warriors
5,3,41200166,17,7,20,42,1610612743,f,19,22,18,20,9,40,2012,1610612744,Warriors
5,2,41200231,15,19,19,38,1610612759,f,26,18,10,5,15,48,2015,1610612744,Warriors
4,5,41200232,20,19,13,40,1610612759,f,20,19,12,10,5,32,2015,1610612744,Warriors
1,3,41200233,8,7,20,36,1610612759,f,24,19,18,9,15,34,2015,1610612744,Warriors
1,7,41200234,14,4,18,34,1610612759,f,26,25,16,4,5,36,2015,1610612744,Warriors
5,3,41200235,9,12,23,44,1610612759,f,20,20,16,8,12,40,2015,1610612744,Warriors
3,4,41200236,10,9,10,36,1610612759,f,25,20,12,9,11,34,2015,1610612744,Warriors
8,6,41500221,13,11,12,46,1610612757,f,22,19,17,19,10,42,2015,1610612744,Warriors
9,5,41500222,10,19,11,28,1610612757,f,23,25,15,8,21,56,2015,1610612744,Warriors
6,4,41500223,12,8,14,34,1610612757,f,20,19,14,2,13,40,2015,1610612744,Warriors
10,3,41500224,24,11,20,40,1610612757,f,27,29,11,28,24,40,2015,1610612744,Warriors
4,4,41500225,19,26,16,30,1610612757,f,25,23,8,18,9,42,2015,1610612744,Warriors
4,6,41500311,15,21,20,40,1610612760,f,22,15,2,23,17,46,2015,1610612744,Warriors
3,4,41500312,5,13,12,42,1610612760,f,21,22,15,10,23,48,2015,1610612744,Warriors
1,8,41500313,21,29,18,62,1610612760,f,21,23,16,13,14,44,2015,1610612744,Warriors
4,8,41500314,21,15,18,48,1610612760,f,26,22,13,16,18,38,2015,1610612744,Warriors
7,2,41500315,9,15,16,30,1610612760,f,18,26,13,28,20,48,2015,1610612744,Warriors
4,10,41500316,25,15,16,52,1610612760,f,25,22,19,14,19,28,2015,1610612744,Warriors
6,3,21600003,26,24,17,50,1610612759,f,19,19,4,20,15,48,2016,1610612744,Warriors
2,6,21600025,13,10,9,62,1610612740,f,22,24,5,22,18,54,2016,1610612744,Warriors
5,6,21600036,13,19,25,44,1610612756,f,23,26,9,18,13,28,2016,1610612744,Warriors
4,4,21600054,7,13,20,28,1610612757,f,19,17,5,22,20,60,2016,1610612744,Warriors
14,7,21600069,14,19,16,38,1610612760,f,18,20,23,12,16,56,2016,1610612744,Warriors
3,5,21600078,16,12,22,64,1610612747,f,13,19,15,20,11,54,2016,1610612744,Warriors
4,1,21600099,13,14,18,46,1610612740,f,17,16,10,19,25,42,2016,1610612744,Warriors
6,2,21600116,21,5,13,36,1610612742,f,22,20,14,18,4,32,2016,1610612744,Warriors
6,3,21600119,17,12,25,46,1610612743,f,18,18,17,25,33,54,2016,1610612744,Warriors
3,3,21400003,4,13,15,40,1610612747,f,30,32,20,22,17,34,2014,1610612745,Rockets
6,6,21400012,20,17,21,62,1610612762,f,23,16,18,18,16,44,2014,1610612745,Rockets
8,8,21400034,13,22,18,60,1610612738,f,24,26,14,16,18,38,2014,1610612745,Rockets
6,4,21400043,6,18,35,36,1610612755,f,20,20,20,17,27,30,2014,1610612745,Rockets
5,2,21400050,21,8,17,18,1610612748,f,26,21,14,13,19,36,2014,1610612745,Rockets
6,1,21400069,8,13,22,46,1610612759,f,20,24,8,14,13,44,2014,1610612745,Rockets
0,8,21400087,19,14,22,56,1610612744,f,17,19,11,15,22,32,2014,1610612745,Rockets
7,6,21400117,10,16,16,40,1610612750,f,29,17,17,16,20,54,2014,1610612745,Rockets
11,5,21400127,10,9,16,44,1610612755,f,25,28,18,23,36,40,2014,1610612745,Rockets
6,15,21400144,4,3,11,16,1610612760,f,23,30,18,5,9,28,2014,1610612745,Rockets
4,5,21400151,19,27,31,64,1610612763,f,19,19,12,11,11,50,2014,1610612745,Rockets
6,3,21400169,23,5,23,38,1610612747,f,25,18,5,17,13,20,2014,1610612745,Rockets
0,5,21400188,16,10,14,44,1610612742,f,23,22,13,23,9,26,2014,1610612745,Rockets
4,5,21400202,4,13,16,26,1610612752,f,19,20,14,6,17,30,2014,1610612745,Rockets
5,8,21400217,8,7,3,44,1610612758,f,25,19,6,19,32,52,2014,1610612745,Rockets
6,4,21400228,8,18,21,34,1610612746,f,27,18,5,19,14,36,2014,1610612745,Rockets
5,5,21400240,15,17,14,46,1610612749,f,24,16,16,11,10,52,2014,1610612745,Rockets
8,7,21400268,9,14,21,50,1610612763,f,26,15,20,25,30,56,2014,1610612745,Rockets
3,5,21400283,16,23,23,66,1610612750,f,28,26,7,15,16,40,2014,1610612745,Rockets
7,8,21400290,19,18,22,46,1610612756,f,23,20,17,18,9,40,2014,1610612745,Rockets
2,5,21400324,10,21,13,48,1610612744,f,17,16,12,12,15,50,2014,1610612745,Rockets
3,4,21400327,17,27,20,42,1610612758,f,27,23,8,18,27,40,2014,1610612745,Rockets
7,7,21400346,14,17,17,42,1610612743,f,21,26,8,18,17,50,2014,1610612745,Rockets
5,1,21400378,14,19,21,36,1610612743,f,23,36,9,16,12,42,2014,1610612745,Rockets
4,8,21400380,12,5,16,38,1610612740,f,18,17,11,13,16,48,2014,1610612745,Rockets
4,9,21400396,8,15,14,40,1610612737,f,25,15,17,12,10,36,2014,1610612745,Rockets
3,5,21400411,6,19,23,36,1610612757,f,22,23,12,17,24,44,2014,1610612745,Rockets
7,4,21400436,14,18,14,50,1610612763,f,23,23,13,20,4,44,2014,1610612745,Rockets
1,6,21400454,15,22,27,52,1610612759,f,24,28,16,25,22,44,2014,1610612745,Rockets
1,4,21400463,9,18,18,34,1610612764,f,20,21,18,21,23,50,2014,1610612745,Rockets
7,9,21400478,8,16,18,32,1610612766,f,25,17,22,19,22,40,2014,1610612745,Rockets
3,8,21400488,16,11,15,56,1610612740,f,22,13,18,13,20,54,2014,1610612745,Rockets
1,3,21400497,12,4,23,40,1610612748,f,18,18,19,27,25,54,2014,1610612745,Rockets
8,12,21400512,27,14,22,44,1610612741,f,27,13,21,22,22,62,2014,1610612745,Rockets
3,4,21400523,12,8,15,36,1610612739,f,22,18,24,11,12,46,2014,1610612745,Rockets
5,1,21400536,14,7,17,30,1610612752,f,23,22,15,17,25,44,2014,1610612745,Rockets
3,6,21400555,13,11,19,36,1610612762,f,20,17,8,28,38,30,2014,1610612745,Rockets
2,4,21400564,18,17,16,46,1610612751,f,18,18,16,12,19,40,2014,1610612745,Rockets
6,1,21400575,16,12,26,54,1610612753,f,19,19,7,25,22,64,2014,1610612745,Rockets
3,9,21400584,19,19,19,40,1610612760,f,19,19,16,10,20,46,2014,1610612745,Rockets
2,11,21400603,12,23,25,64,1610612744,f,24,21,19,16,18,56,2014,1610612745,Rockets
2,0,21400617,21,20,24,44,1610612754,f,19,21,9,21,23,44,2014,1610612745,Rockets
3,9,21400636,25,28,27,44,1610612744,f,22,23,16,30,18,46,2014,1610612745,Rockets
6,6,21400650,12,25,10,46,1610612756,f,21,23,11,26,16,64,2014,1610612745,Rockets
4,2,21400667,14,14,14,42,1610612747,f,23,18,8,23,21,40,2014,1610612745,Rockets
7,7,21400685,13,12,18,38,1610612742,f,19,16,15,17,31,38,2014,1610612745,Rockets
4,5,21400698,14,12,18,32,1610612738,f,18,23,12,13,16,46,2014,1610612745,Rockets
3,8,21400709,15,20,15,58,1610612765,f,29,11,12,17,15,52,2014,1610612745,Rockets
8,5,21400735,21,9,0,28,1610612741,f,19,17,12,20,14,50,2014,1610612745,Rockets
5,3,21400753,12,24,16,60,1610612749,f,17,23,6,23,19,46,2014,1610612745,Rockets
1,5,21400771,12,6,16,46,1610612757,f,24,19,25,17,17,30,2014,1610612745,Rockets
3,5,21400784,10,25,15,44,1610612756,f,24,18,26,11,19,58,2014,1610612745,Rockets
6,3,21400799,21,11,25,50,1610612746,f,33,24,10,21,19,44,2014,1610612745,Rockets
9,2,21400810,12,20,23,42,1610612742,f,22,19,14,27,20,46,2014,1610612745,Rockets
9,5,21400819,7,13,21,32,1610612761,f,23,24,15,24,24,54,2014,1610612745,Rockets
8,3,21400832,19,27,25,38,1610612750,f,28,22,23,23,30,54,2014,1610612745,Rockets
9,4,21400846,18,16,9,34,1610612746,f,20,22,11,19,21,32,2014,1610612745,Rockets
5,4,21400863,12,7,16,54,1610612751,f,25,21,10,17,10,58,2014,1610612745,Rockets
5,5,21400883,16,10,25,46,1610612739,f,20,29,11,14,20,46,2014,1610612745,Rockets
6,6,21400892,17,14,13,48,1610612737,f,21,13,3,17,17,44,2014,1610612745,Rockets
5,3,21400901,12,17,25,54,1610612763,f,12,15,10,23,20,50,2014,1610612745,Rockets
6,5,21400917,18,19,23,52,1610612765,f,16,22,20,18,19,48,2014,1610612745,Rockets
2,8,21400930,12,24,31,36,1610612743,f,22,28,15,25,23,48,2014,1610612745,Rockets
5,2,21400961,19,9,12,46,1610612757,f,16,18,19,20,25,48,2014,1610612745,Rockets
2,10,21400965,28,14,12,48,1610612762,f,22,18,9,14,13,52,2014,1610612745,Rockets
3,8,21400983,12,17,14,32,1610612746,f,22,30,14,25,27,44,2014,1610612745,Rockets
6,6,21401002,10,12,16,48,1610612753,f,14,21,11,17,14,54,2014,1610612745,Rockets
4,3,21401017,8,18,15,46,1610612743,f,19,28,10,26,15,46,2014,1610612745,Rockets
5,5,21401034,13,22,15,54,1610612756,f,21,16,6,24,21,58,2014,1610612745,Rockets
5,5,21401048,21,11,16,44,1610612754,f,25,23,10,18,21,30,2014,1610612745,Rockets
4,9,21401068,16,10,19,40,1610612740,f,22,16,11,20,13,62,2014,1610612745,Rockets
6,1,21401081,7,17,22,54,1610612750,f,26,13,13,16,17,46,2014,1610612745,Rockets
6,5,21401097,12,18,21,32,1610612764,f,25,22,8,18,19,42,2014,1610612745,Rockets
3,7,21401104,13,10,16,40,1610612761,f,22,26,18,14,15,48,2014,1610612745,Rockets
13,9,21401117,17,20,20,72,1610612758,f,17,22,15,17,27,42,2014,1610612745,Rockets
2,5,21401125,10,18,26,40,1610612742,f,24,29,18,26,14,40,2014,1610612745,Rockets
4,2,21401147,17,23,9,42,1610612760,f,25,32,20,26,22,54,2014,1610612745,Rockets
3,7,21401168,13,10,17,62,1610612759,f,12,13,9,26,8,52,2014,1610612745,Rockets
5,3,21401181,14,9,19,44,1610612759,f,26,35,9,27,18,38,2014,1610612745,Rockets
6,2,21401199,20,0,18,54,1610612740,f,18,30,11,21,15,52,2014,1610612745,Rockets
10,5,21401202,11,12,10,30,1610612766,f,18,17,14,14,22,46,2014,1610612745,Rockets
13,6,21401219,17,22,19,48,1610612762,f,19,21,12,26,20,54,2014,1610612745,Rockets
9,4,41400151,17,21,17,58,1610612742,f,22,28,15,29,23,50,2014,1610612745,Rockets
5,6,41400152,14,10,15,48,1610612742,f,23,23,15,14,13,60,2014,1610612745,Rockets
2,6,41400153,15,33,18,46,1610612742,f,28,28,28,17,16,60,2014,1610612745,Rockets
4,5,41400154,20,20,6,56,1610612742,f,24,28,4,21,19,60,2014,1610612745,Rockets
6,2,41400155,9,23,27,36,1610612742,f,26,29,21,21,14,52,2014,1610612745,Rockets
8,6,41400231,16,16,34,40,1610612746,f,25,22,11,28,21,50,2014,1610612745,Rockets
10,4,41400232,10,19,15,50,1610612746,f,27,40,14,16,20,52,2014,1610612745,Rockets
5,6,41400233,13,23,23,50,1610612746,f,18,27,15,19,14,42,2014,1610612745,Rockets
1,5,41400234,13,22,23,50,1610612746,f,40,22,6,17,9,36,2014,1610612745,Rockets
3,2,41400235,17,3,10,46,1610612746,f,24,27,21,17,10,64,2014,1610612745,Rockets
5,7,41400236,5,24,17,50,1610612746,f,22,31,26,19,8,44,2014,1610612745,Rockets
4,9,41400237,12,8,17,48,1610612746,f,21,32,16,11,27,36,2014,1610612745,Rockets
6,3,41400311,13,28,20,50,1610612744,f,19,23,12,28,19,52,2014,1610612745,Rockets
5,8,41400312,8,20,14,50,1610612744,f,18,17,9,11,24,56,2014,1610612745,Rockets
4,6,41400313,30,9,24,58,1610612744,f,19,27,13,14,8,42,2014,1610612745,Rockets
10,9,41400314,14,18,22,44,1610612744,f,16,29,4,27,12,44,2014,1610612745,Rockets
6,4,41400315,18,26,31,50,1610612744,f,26,30,8,20,22,34,2014,1610612745,Rockets
8,10,21500010,6,9,15,42,1610612743,f,19,26,12,11,26,42,2015,1610612745,Rockets
9,4,21500030,13,17,19,50,1610612744,f,20,24,17,13,9,42,2015,1610612745,Rockets
3,5,21500041,19,16,22,60,1610612748,f,23,16,9,8,17,38,2015,1610612745,Rockets
7,9,21500049,21,9,9,48,1610612760,f,22,24,12,16,21,56,2015,1610612745,Rockets
1,6,21500064,8,24,16,58,1610612753,f,20,25,18,9,18,50,2015,1610612745,Rockets
4,3,21500084,18,26,34,56,1610612758,f,26,19,17,32,19,44,2015,1610612745,Rockets
3,5,21500093,12,10,20,56,1610612746,f,27,23,15,22,9,54,2015,1610612745,Rockets
9,11,21500119,33,8,8,44,1610612751,f,14,13,12,19,17,66,2015,1610612745,Rockets
8,4,21500136,15,17,24,36,1610612743,f,25,23,11,16,16,40,2015,1610612745,Rockets
5,7,21500140,14,9,20,54,1610612742,f,23,21,4,13,9,40,2015,1610612745,Rockets
6,3,21500154,16,22,39,58,1610612738,f,20,22,11,19,22,38,2015,1610612745,Rockets
6,7,21500170,7,12,15,36,1610612757,f,20,27,9,13,18,24,2015,1610612745,Rockets
9,4,21500180,4,25,30,42,1610612763,f,23,30,4,20,8,36,2015,1610612745,Rockets
4,8,21500194,20,7,12,20,1610612752,f,26,22,33,12,19,42,2015,1610612745,Rockets
7,3,21500220,12,20,21,44,1610612763,f,22,23,6,19,20,34,2015,1610612745,Rockets
6,5,21500232,10,12,30,38,1610612755,f,21,24,15,17,19,38,2015,1610612745,Rockets
2,7,21500252,13,0,10,42,1610612752,f,19,24,17,14,24,54,2015,1610612745,Rockets
7,8,21500254,27,11,21,54,1610612765,f,27,19,17,16,19,46,2015,1610612745,Rockets
7,6,21500274,17,7,10,42,1610612740,f,23,32,13,10,27,50,2015,1610612745,Rockets
5,5,21500287,12,18,22,44,1610612742,f,22,17,18,19,24,44,2015,1610612745,Rockets
5,7,21500293,22,17,13,56,1610612758,f,18,27,10,6,22,36,2015,1610612745,Rockets
5,7,21500293,22,17,13,56,1610612758,f,18,27,10,6,22,36,2015,1610612745,Rockets
3,7,21500315,22,13,22,54,1610612751,f,15,17,18,16,23,36,2015,1610612745,Rockets
4,3,21500321,16,22,21,54,1610612764,f,23,25,6,18,20,38,2015,1610612745,Rockets
7,4,21500349,12,16,17,28,1610612747,f,15,23,23,35,23,62,2015,1610612745,Rockets
1,5,21500365,21,24,13,62,1610612743,f,22,15,13,17,31,36,2015,1610612745,Rockets
3,3,21500369,12,21,25,50,1610612758,f,28,19,8,22,29,40,2015,1610612745,Rockets
8,5,21500385,12,7,17,54,1610612747,f,17,27,28,24,14,36,2015,1610612745,Rockets
